	CID	CanonicalSMILES	IUPACName	Fingerprint2D	Title
1	134715196	C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)COC3(C(C(C(O3)CO)O)O)COC4(C(C(C(O4)CO)O)O)COC5(C(C(C(O5)CO)O)O)CO)O)O)O)O	(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-2-[[(2S,3S,4S,5R)-2-[[(2S,3S,4S,5R)-2-[[(3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxymethyl]-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxymethyl]-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxymethyl]-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	"AAADcfB4PgAAAAAAAAAAAAAAAAAAASJEiQAkAAAAAAAAAAAAAAAAGgAACAAACBSwgAMACAAABgAA
AAAAAAAAAAAAAAAAAAAAAAAREAIAAAAiQAAFAAAHAAHAYAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Fruf(?2-1)Fruf(a2-1)Fruf(a2-1)Fruf(b2-1a)Glc
0	439555	C(C1C(C(C(O1)(CO)OCC2C(C(C(O2)(CO)O)O)O)O)O)O	(2R,3S,4S,5R)-5-[[(2R,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxymethyl]-2-(hydroxymethyl)oxolane-2,3,4-triol	"AAADceBwPAAAAAAAAAAAAAAAAAAAASJAAAAAAAAAAAAAAAAAAAAAGgAACAAACBSggAIACAAABgAA
AAAAAAAAAAAAAAAAAAAAAAAREAIAAAAiQAAFAAAHAAHAYAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Levanbiose
0	91509	C1C(C(C(C(O1)OC2=CC=C(C=C2)[N+](=O)[O-])O)O)O	(2S,3R,4S,5R)-2-(4-nitrophenoxy)oxane-3,4,5-triol	"AAADccByOAAAAAAAAAAAAAAAAAAAAAAAAAA0QAAAAAAAAAABAAAAHgAECAAACByxkAMwzoAQRgCB
ACRCQwCCCAAgIgAoiAAGbIodNiKEsZuieCDlwBEP6AfwYAgAAEAAAAAAAAAAgAAAAAAAAAAAAAAA
AA=="	4-Nitrophenyl beta-D-xyloside
0	11966311	C1C2C(C(O1)C(C(O2)O)O)OC3C(C(C(C(O3)CO)O)OC4C(C5C(C(O4)CO5)OC6C(C(C(C(O6)CO)O)O)O)O)O	(2S,3R,4S,5R,6R)-2-[[(1S,3S,4S,5S,8R)-3-[(2S,3R,4S,5S,6R)-2-[[(1S,3R,4S,5S,8R)-3,4-dihydroxy-2,6-dioxabicyclo[3.2.1]octan-8-yl]oxy]-3,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-4-hydroxy-2,6-dioxabicyclo[3.2.1]octan-8-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol	"AAADcfB4PgAAAAAAAAAAAAAAAAAAASJAAAAkSJEgBIkAAAAAAAAAGgAACAAACBSwgAMACAAABgAA
AAAAAAAAAAAAAAAAAAAAAAAREAIAAAAiQAAFAAAHAAHAYAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Agarose
0	11488062	C1=CC(=CC=C1[N+](=O)[O-])OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)O)O)O)O)O)O	(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-[[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(4-nitrophenoxy)oxan-2-yl]methoxy]oxane-3,4,5-triol	"AAADceB6PAAAAAAAAAAAAAAAAAAAAAAAAAA0SIAAAAAAAAABAAAAHgAECAAACByxkAMwzoAQRgCB
ACRCQwCCCAAgIgAoiAAGbIodNiKEsZuieCDlwBEP6AfwYAwAAEAAAAAAAAAAgAAAAAAAAAAAAAAA
AA=="	4-Nitrophenyl 6-O-Beta-D-Glucopyranosyl-Beta-D-Glucopyranoside
0	91819873	COC1=CC2=C(C=C1C3=COC4=CC(=C(C=C4C3=O)OC)OC5C(C(C(C(O5)COC6C(C(CO6)(CO)O)O)O)O)O)OCO2	7-[(2S,3R,4S,5S,6S)-6-[[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-6-methoxy-3-(6-methoxy-1,3-benzodioxol-5-yl)chromen-4-one	"AAADcfB4PgAAAAAAAAAAAAAAAAAAASJAAAA0YIEAAAAAAEiBQAAAGgAACAAADFSwmAMyDoAABgCI
AqBSAAACCAAkIAAAiAEGiMgdNzaENBqieWKl4BUPqYfK7PzOIQABCAAIQABCAAIQABCAAAAAAAAA
AA=="	Dalpatein glycoside
0	91972149	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)OS(=O)(=O)[O-])O)COS(=O)(=O)[O-])OS(=O)(=O)[O-])O)O)O	[5-[4,5-dihydroxy-6-(hydroxymethyl)-3-sulfonatooxyoxan-2-yl]oxy-2,4-dihydroxy-6-(sulfonatooxymethyl)oxan-3-yl] sulfate	"AAADceBwPgBgAAAAAAAAAAAAAAAAAAAAAAAkSAAAAAAAAAAAAAAAGgAACAAACBSwgAMACAAABgAA
AAAAADAAAAAAAAAAAAAAAAAREAIAAAAiQAAFAAAHAAHAYAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	lambda-Carrageenan
0	51351734	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC3C(C(C(C(O3)O)O)O)O)O)O)O)O)O)O)O	(2R,3R,4S,5R,6R)-6-[[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxymethyl]oxane-2,3,4,5-tetrol	"AAADcfB4PgAAAAAAAAAAAAAAAAAAAAAAAAAkSJAAAAAAAAAAAAAAGgAACAAACBSwgAMACAAABgAA
AAAAAAAAAAAAAAAAAAAAAAAREAIAAAAiQAAFAAAHAAHAYAwAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	beta-(1->6)-Galactotriose
0	24847856	CC1C(C(C(C(O1)CO)O)OC2C(C(C(C(O2)COC3C(C(C(CO3)O)OC)O)O)OC)O)O	4-[6-[(3,5-dihydroxy-4-methoxyoxan-2-yl)oxymethyl]-3,5-dihydroxy-4-methoxyoxan-2-yl]oxy-2-(hydroxymethyl)-6-methyloxane-3,5-diol	"AAADcfB4PAAAAAAAAAAAAAAAAAAAAAAAAAAkSJAAAAAAAAAAAAAAGgAACAAACBSwgAMCCAAABgAA
AAAAAAAAAAAAAAAAAAAAAAAREAIAAAAiQAAFAAAHAAHA4CwAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Galactoarabinan
0	772	CC(=O)NC1C(C(C(OC1O)COS(=O)(=O)O)OC2C(C(C(C(O2)C(=O)O)OC3C(C(C(C(O3)CO)OC4C(C(C(C(O4)C(=O)O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)NS(=O)(=O)O)O)OS(=O)(=O)O)O	6-[6-[6-[5-acetamido-4,6-dihydroxy-2-(sulfooxymethyl)oxan-3-yl]oxy-2-carboxy-4-hydroxy-5-sulfooxyoxan-3-yl]oxy-2-(hydroxymethyl)-5-(sulfoamino)-4-sulfooxyoxan-3-yl]oxy-3,4-dihydroxy-5-sulfooxyoxane-2-carboxylic acid	"AAADcfB7PgBwAAAAAAAAAAAAAAAAAAAAAAAkSJEgAAAAAAAAAAAAHgAQSAAACDzxgAcCCALABoAI
AAGQGDIAAAAAAAAAAIFIAAATEBYAgAQnQAAHNgCXAAH6fA9AAAAAAAAAAAAAAAAAAAAAAAAAAAAA
AA=="	Enoxaparin
0	64982	C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O	(2S,3S,4S,5R,6S)-6-(5,6-dihydroxy-4-oxo-2-phenylchromen-7-yl)oxy-3,4,5-trihydroxyoxane-2-carboxylic acid	"AAADceB4PAAAAAAAAAAAAAAAAAAAAAAAAAA0YIEAAAAAAACBQAAAGgAACAAADBSwmAMwDoAABgCI
AqDSCAICCAAkIAAIiAFGiMgdNzaGNR6ieWOl4BUPuQfK7LzOIQABCAAIQABCAAIQABCAAAAAAAAA
AA=="	Baicalin
0	40469168	C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)C(=O)[O-])O)O)O)O)O	(2S,3S,4S,5R,6S)-6-(5,6-dihydroxy-4-oxo-2-phenylchromen-7-yl)oxy-3,4,5-trihydroxyoxane-2-carboxylate	"AAADceB4PAAAAAAAAAAAAAAAAAAAAAAAAAA0YIEAAAAAAACBQAAAGgAACAAADBSwmAMwDoAABgCI
AqDSCAICCAAkIAAIiAFGiMgdNzaGNR6ieWOl4BUPuQfK7LzOIQABCAAIQABCAAIQABCAAAAAAAAA
AA=="	Baicalin(1-)
0	91553	CC1=CC(=O)OC2=C1C=CC(=C2)OC3C(C(C(C(O3)C(=O)O)O)O)O	(2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(4-methyl-2-oxochromen-7-yl)oxyoxane-2-carboxylic acid	"AAADceB4PAAAAAAAAAAAAAAAAAAAAAAAAAA0QIAAAAAAAACBAAAAGgAACAAADBSwmAMyDoAABgCI
AiDSCAICCAAgIAAIiAFGCMgdNzaEMR6ieiCl4BUPqQfK7KxOIAAACAAIAABAAAAQABAAAAAAAAAA
AA=="	4-Methylumbelliferyl glucuronide
0	3084961	COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=CC=C3)O)OC4C(C(C(C(O4)C(=O)O)O)O)O	(2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(5-hydroxy-8-methoxy-4-oxo-2-phenylchromen-7-yl)oxyoxane-2-carboxylic acid	"AAADceB4PAAAAAAAAAAAAAAAAAAAAAAAAAA0YIEAAAAAAACBQAAAGgAACAAADBSwmAMyDoAABgCI
AqDSCAICCAAkIAAIiAFGiMgdNzaGNR6ieWKl4BUPuQfK7LzOIQABCAAIQABCAAIQABCAAAAAAAAA
AA=="	Oroxindin
1	12004622	COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=CC=C3)O)OC4C(C(C(C(O4)C(=O)O)O)O)O	3,4,5-trihydroxy-6-(5-hydroxy-8-methoxy-4-oxo-2-phenylchromen-7-yl)oxyoxane-2-carboxylic acid	"AAADceB4PAAAAAAAAAAAAAAAAAAAAAAAAAA0YIEAAAAAAACBQAAAGgAACAAADBSwmAMyDoAABgCI
AqDSCAICCAAkIAAIiAFGiMgdNzaGNR6ieWKl4BUPuQfK7LzOIQABCAAIQABCAAIQABCAAAAAAAAA
AA=="	Wogonoside
0	6436550	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C(C(=C3)OC)C(=O)C=CC4=CC(=C(C=C4)OC)O)O)O)O)O)O)O)O	(E)-3-(3-hydroxy-4-methoxyphenyl)-1-[2-hydroxy-6-methoxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxyphenyl]prop-2-en-1-one	"AAADcfB4PAAAAAAAAAAAAAAAAAAAAAAAAAA0aIEAAAAAAAABQAAAGgAACAAADBSwmAMyDoAABgCI
AqBSAAACCAAkIAAIiAEGiMgdNzaGNRqieWOl4BUPuYfI7LzOIAABCAAIQABAAAIQABCAAAAAAAAA
AA=="	Hesperidin methylchalcone
